laptop_ID,Price_in_euros
301,875.4608238095238
767,2696.1147957142844
1009,1058.9230416666667
82,987.5117000000005
280,669.1994
940,1474.932716666667
1172,1127.7399833333336
1157,1203.1914041666664
1238,786.4061999999999
315,1293.3766666666668
583,1862.0392
704,1823.6
649,597.205
897,439.986606666667
1064,2729.6096000000007
147,513.1147399999999
274,1049.5303911904762
1087,1484.0537499999998
1193,765.1265666666669
1045,579.3496583333333
433,1122.7727666666665
68,489.758044047619
1141,362.87433333333337
777,1308.7954
72,1234.7262
900,508.6583400000001
419,681.8928666666668
577,2142.6776999999984
656,1530.505
249,1738.87
713,783.0972650000002
1272,480.8513142857145
300,1074.6787
457,867.8827833333334
268,607.2397964285715
122,1232.0869150108222
531,1011.3642333333332
399,798.8126000000002
109,572.80461
971,1085.0986142857143
310,430.16734190476194
692,1729.7938000000004
392,756.6298999999999
812,943.9394838095236
794,1941.7256
950,607.2397964285715
173,808.6952300000002
892,877.058883333333
1143,941.3661904761906
665,1360.7397333333342
776,1441.0001000000002
868,1490.575
658,3614.7066000000004
1023,969.2105633333335
495,1851.7941
885,1900.5129999999997
1220,1870.6709000000003
332,575.4634416666667
192,1377.9844666666663
429,848.5947404761906
1079,2043.4218000000005
846,588.9550071428572
561,597.235
330,856.818132222222
158,525.8403
127,676.3419433333335
38,1016.5443833333334
1032,1282.9366666666667
1201,570.8759666666668
646,1662.0014666666666
679,890.5158550000001
820,2044.627933333333
948,840.6030999999999
483,2004.6431
1017,969.2105633333335
421,1261.28
